id,url,raw_path,text_path,raw_size_bytes,text_size_bytes,word_count,status_code
150000,https://www.koolinar.ru/recipe/view/150000,recipes_corpus/koolinar/raw/150000.html,recipes_corpus/koolinar/text/150000.txt,109597,19045,1586,200
149999,https://www.koolinar.ru/recipe/view/149999,recipes_corpus/koolinar/raw/149999.html,recipes_corpus/koolinar/text/149999.txt,105737,17588,1469,200
149998,https://www.koolinar.ru/recipe/view/149998,recipes_corpus/koolinar/raw/149998.html,recipes_corpus/koolinar/text/149998.txt,113965,18493,1545,200
149997,https://www.koolinar.ru/recipe/view/149997,recipes_corpus/koolinar/raw/149997.html,recipes_corpus/koolinar/text/149997.txt,110491,18798,1550,200
149995,https://www.koolinar.ru/recipe/view/149995,recipes_corpus/koolinar/raw/149995.html,recipes_corpus/koolinar/text/149995.txt,108274,17833,1468,200
149994,https://www.koolinar.ru/recipe/view/149994,recipes_corpus/koolinar/raw/149994.html,recipes_corpus/koolinar/text/149994.txt,107277,20836,1721,200
149993,https://www.koolinar.ru/recipe/view/149993,recipes_corpus/koolinar/raw/149993.html,recipes_corpus/koolinar/text/149993.txt,110991,19271,1591,200
149992,https://www.koolinar.ru/recipe/view/149992,recipes_corpus/koolinar/raw/149992.html,recipes_corpus/koolinar/text/149992.txt,103220,18501,1544,200
149991,https://www.koolinar.ru/recipe/view/149991,recipes_corpus/koolinar/raw/149991.html,recipes_corpus/koolinar/text/149991.txt,110703,18322,1524,200
149990,https://www.koolinar.ru/recipe/view/149990,recipes_corpus/koolinar/raw/149990.html,recipes_corpus/koolinar/text/149990.txt,105980,18232,1504,200
149989,https://www.koolinar.ru/recipe/view/149989,recipes_corpus/koolinar/raw/149989.html,recipes_corpus/koolinar/text/149989.txt,101641,18129,1495,200
149988,https://www.koolinar.ru/recipe/view/149988,recipes_corpus/koolinar/raw/149988.html,recipes_corpus/koolinar/text/149988.txt,103277,18492,1555,200
149987,https://www.koolinar.ru/recipe/view/149987,recipes_corpus/koolinar/raw/149987.html,recipes_corpus/koolinar/text/149987.txt,104775,18426,1526,200
149986,https://www.koolinar.ru/recipe/view/149986,recipes_corpus/koolinar/raw/149986.html,recipes_corpus/koolinar/text/149986.txt,116092,18672,1570,200
149984,https://www.koolinar.ru/recipe/view/149984,recipes_corpus/koolinar/raw/149984.html,recipes_corpus/koolinar/text/149984.txt,112035,19613,1610,200
149983,https://www.koolinar.ru/recipe/view/149983,recipes_corpus/koolinar/raw/149983.html,recipes_corpus/koolinar/text/149983.txt,110952,19182,1598,200
149982,https://www.koolinar.ru/recipe/view/149982,recipes_corpus/koolinar/raw/149982.html,recipes_corpus/koolinar/text/149982.txt,113064,20104,1637,200
149981,https://www.koolinar.ru/recipe/view/149981,recipes_corpus/koolinar/raw/149981.html,recipes_corpus/koolinar/text/149981.txt,110113,19480,1642,200
149980,https://www.koolinar.ru/recipe/view/149980,recipes_corpus/koolinar/raw/149980.html,recipes_corpus/koolinar/text/149980.txt,111596,19258,1597,200
149979,https://www.koolinar.ru/recipe/view/149979,recipes_corpus/koolinar/raw/149979.html,recipes_corpus/koolinar/text/149979.txt,111642,19364,1604,200
149978,https://www.koolinar.ru/recipe/view/149978,recipes_corpus/koolinar/raw/149978.html,recipes_corpus/koolinar/text/149978.txt,121113,20143,1690,200
149977,https://www.koolinar.ru/recipe/view/149977,recipes_corpus/koolinar/raw/149977.html,recipes_corpus/koolinar/text/149977.txt,108850,18185,1510,200
149974,https://www.koolinar.ru/recipe/view/149974,recipes_corpus/koolinar/raw/149974.html,recipes_corpus/koolinar/text/149974.txt,107784,20132,1681,200
149973,https://www.koolinar.ru/recipe/view/149973,recipes_corpus/koolinar/raw/149973.html,recipes_corpus/koolinar/text/149973.txt,101358,18249,1509,200
149972,https://www.koolinar.ru/recipe/view/149972,recipes_corpus/koolinar/raw/149972.html,recipes_corpus/koolinar/text/149972.txt,105076,18685,1555,200
149971,https://www.koolinar.ru/recipe/view/149971,recipes_corpus/koolinar/raw/149971.html,recipes_corpus/koolinar/text/149971.txt,101282,17635,1462,200
