rank,freq,zipf
37804,1,5.6635
37805,1,5.66335
37806,1,5.6632
37807,1,5.66305
37808,1,5.6629
37809,1,5.66275
37810,1,5.6626
37811,1,5.66245
37812,1,5.6623
37813,1,5.66215
37814,1,5.662
37815,1,5.66185
37816,1,5.6617
37817,1,5.66155
37818,1,5.6614
37819,1,5.66125
37820,1,5.66111
37821,1,5.66096
37822,1,5.66081
37823,1,5.66066
37824,1,5.66051
37825,1,5.66036
37826,1,5.66021
37827,1,5.66006
37828,1,5.65991
37829,1,5.65976
37830,1,5.65961
37831,1,5.65946
37832,1,5.65931
37833,1,5.65916
37834,1,5.65901
37835,1,5.65886
37836,1,5.65871
37837,1,5.65856
37838,1,5.65841
37839,1,5.65826
37840,1,5.65811
37841,1,5.65796
37842,1,5.65781
37843,1,5.65766
37844,1,5.65752
37845,1,5.65737
37846,1,5.65722
37847,1,5.65707
37848,1,5.65692
37849,1,5.65677
37850,1,5.65662
37851,1,5.65647
37852,1,5.65632
37853,1,5.65617
37854,1,5.65602
37855,1,5.65587
37856,1,5.65572
37857,1,5.65557
37858,1,5.65542
37859,1,5.65527
37860,1,5.65512
37861,1,5.65497
37862,1,5.65483
37863,1,5.65468
37864,1,5.65453
37865,1,5.65438
37866,1,5.65423
37867,1,5.65408
37868,1,5.65393
37869,1,5.65378
37870,1,5.65363
37871,1,5.65348
37872,1,5.65333
37873,1,5.65318
37874,1,5.65303
37875,1,5.65288
37876,1,5.65274
37877,1,5.65259
37878,1,5.65244
37879,1,5.65229
37880,1,5.65214
37881,1,5.65199
37882,1,5.65184
37883,1,5.65169
37884,1,5.65154
37885,1,5.65139
37886,1,5.65124
37887,1,5.65109
37888,1,5.65094
37889,1,5.6508
37890,1,5.65065
37891,1,5.6505
37892,1,5.65035
37893,1,5.6502
37894,1,5.65005
37895,1,5.6499
37896,1,5.64975
37897,1,5.6496
37898,1,5.64945
37899,1,5.6493
37900,1,5.64916
37901,1,5.64901
37902,1,5.64886
37903,1,5.64871
37904,1,5.64856
37905,1,5.64841
37906,1,5.64826
37907,1,5.64811
37908,1,5.64796
37909,1,5.64781
37910,1,5.64767
37911,1,5.64752
37912,1,5.64737
37913,1,5.64722
37914,1,5.64707
37915,1,5.64692
37916,1,5.64677
37917,1,5.64662
37918,1,5.64647
37919,1,5.64633
37920,1,5.64618
37921,1,5.64603
37922,1,5.64588
37923,1,5.64573
37924,1,5.64558
37925,1,5.64543
37926,1,5.64528
37927,1,5.64513
37928,1,5.64499
37929,1,5.64484
37930,1,5.64469
37931,1,5.64454
37932,1,5.64439
37933,1,5.64424
37934,1,5.64409
37935,1,5.64394
37936,1,5.64379
37937,1,5.64365
37938,1,5.6435
37939,1,5.64335
37940,1,5.6432
37941,1,5.64305
37942,1,5.6429
37943,1,5.64275
37944,1,5.6426
37945,1,5.64246
37946,1,5.64231
37947,1,5.64216
37948,1,5.64201
37949,1,5.64186
37950,1,5.64171
37951,1,5.64156
37952,1,5.64142
37953,1,5.64127
37954,1,5.64112
37955,1,5.64097
37956,1,5.64082
37957,1,5.64067
37958,1,5.64052
37959,1,5.64038
37960,1,5.64023
37961,1,5.64008
37962,1,5.63993
37963,1,5.63978
37964,1,5.63963
37965,1,5.63948
37966,1,5.63934
37967,1,5.63919
37968,1,5.63904
37969,1,5.63889
37970,1,5.63874
37971,1,5.63859
37972,1,5.63844
37973,1,5.6383
37974,1,5.63815
37975,1,5.638
37976,1,5.63785
37977,1,5.6377
37978,1,5.63755
37979,1,5.6374
37980,1,5.63726
37981,1,5.63711
37982,1,5.63696
37983,1,5.63681
37984,1,5.63666
37985,1,5.63651
37986,1,5.63637
37987,1,5.63622
37988,1,5.63607
37989,1,5.63592
37990,1,5.63577
37991,1,5.63562
37992,1,5.63548
37993,1,5.63533
37994,1,5.63518
37995,1,5.63503
37996,1,5.63488
37997,1,5.63473
37998,1,5.63459
37999,1,5.63444
38000,1,5.63429
38001,1,5.63414
38002,1,5.63399
38003,1,5.63384
38004,1,5.6337
38005,1,5.63355
38006,1,5.6334
38007,1,5.63325
38008,1,5.6331
38009,1,5.63296
38010,1,5.63281
38011,1,5.63266
38012,1,5.63251
38013,1,5.63236
38014,1,5.63221
38015,1,5.63207
38016,1,5.63192
38017,1,5.63177
38018,1,5.63162
38019,1,5.63147
38020,1,5.63133
38021,1,5.63118
38022,1,5.63103
38023,1,5.63088
38024,1,5.63073
38025,1,5.63059
38026,1,5.63044
38027,1,5.63029
38028,1,5.63014
38029,1,5.62999
38030,1,5.62984
38031,1,5.6297
38032,1,5.62955
38033,1,5.6294
38034,1,5.62925
38035,1,5.6291
38036,1,5.62896
38037,1,5.62881
38038,1,5.62866
38039,1,5.62851
38040,1,5.62836
38041,1,5.62822
38042,1,5.62807
38043,1,5.62792
38044,1,5.62777
38045,1,5.62763
38046,1,5.62748
38047,1,5.62733
38048,1,5.62718
38049,1,5.62703
38050,1,5.62689
38051,1,5.62674
38052,1,5.62659
38053,1,5.62644
38054,1,5.62629
38055,1,5.62615
38056,1,5.626
38057,1,5.62585
38058,1,5.6257
38059,1,5.62556
38060,1,5.62541
38061,1,5.62526
38062,1,5.62511
38063,1,5.62496
38064,1,5.62482
38065,1,5.62467
38066,1,5.62452
38067,1,5.62437
38068,1,5.62423
38069,1,5.62408
38070,1,5.62393
38071,1,5.62378
38072,1,5.62363
38073,1,5.62349
38074,1,5.62334
38075,1,5.62319
38076,1,5.62304
38077,1,5.6229
38078,1,5.62275
38079,1,5.6226
38080,1,5.62245
38081,1,5.62231
38082,1,5.62216
38083,1,5.62201
38084,1,5.62186
38085,1,5.62171
38086,1,5.62157
38087,1,5.62142
38088,1,5.62127
38089,1,5.62112
38090,1,5.62098
38091,1,5.62083
38092,1,5.62068
38093,1,5.62053
38094,1,5.62039
38095,1,5.62024
38096,1,5.62009
38097,1,5.61994
38098,1,5.6198
38099,1,5.61965
38100,1,5.6195
38101,1,5.61935
38102,1,5.61921
38103,1,5.61906
38104,1,5.61891
38105,1,5.61876
38106,1,5.61862
38107,1,5.61847
38108,1,5.61832
38109,1,5.61817
38110,1,5.61803
38111,1,5.61788
38112,1,5.61773
38113,1,5.61758
38114,1,5.61744
38115,1,5.61729
38116,1,5.61714
38117,1,5.617
38118,1,5.61685
38119,1,5.6167
38120,1,5.61655
38121,1,5.61641
38122,1,5.61626
38123,1,5.61611
38124,1,5.61596
38125,1,5.61582
38126,1,5.61567
38127,1,5.61552
38128,1,5.61537
38129,1,5.61523
38130,1,5.61508
38131,1,5.61493
38132,1,5.61479
38133,1,5.61464
38134,1,5.61449
38135,1,5.61434
38136,1,5.6142
38137,1,5.61405
38138,1,5.6139
38139,1,5.61375
38140,1,5.61361
38141,1,5.61346
38142,1,5.61331
38143,1,5.61317
38144,1,5.61302
38145,1,5.61287
38146,1,5.61272
38147,1,5.61258
38148,1,5.61243
38149,1,5.61228
38150,1,5.61214
38151,1,5.61199
38152,1,5.61184
38153,1,5.6117
38154,1,5.61155
38155,1,5.6114
38156,1,5.61125
38157,1,5.61111
38158,1,5.61096
38159,1,5.61081
38160,1,5.61067
38161,1,5.61052
38162,1,5.61037
38163,1,5.61022
38164,1,5.61008
38165,1,5.60993
38166,1,5.60978
38167,1,5.60964
38168,1,5.60949
38169,1,5.60934
38170,1,5.6092
38171,1,5.60905
38172,1,5.6089
38173,1,5.60875
38174,1,5.60861
38175,1,5.60846
38176,1,5.60831
38177,1,5.60817
38178,1,5.60802
38179,1,5.60787
38180,1,5.60773
38181,1,5.60758
38182,1,5.60743
38183,1,5.60729
38184,1,5.60714
38185,1,5.60699
38186,1,5.60685
38187,1,5.6067
38188,1,5.60655
38189,1,5.6064
38190,1,5.60626
38191,1,5.60611
38192,1,5.60596
38193,1,5.60582
38194,1,5.60567
38195,1,5.60552
38196,1,5.60538
38197,1,5.60523
38198,1,5.60508
38199,1,5.60494
38200,1,5.60479
38201,1,5.60464
38202,1,5.6045
38203,1,5.60435
38204,1,5.6042
38205,1,5.60406
38206,1,5.60391
38207,1,5.60376
38208,1,5.60362
38209,1,5.60347
38210,1,5.60332
38211,1,5.60318
38212,1,5.60303
38213,1,5.60288
38214,1,5.60274
38215,1,5.60259
38216,1,5.60244
38217,1,5.6023
38218,1,5.60215
38219,1,5.602
38220,1,5.60186
38221,1,5.60171
38222,1,5.60156
38223,1,5.60142
38224,1,5.60127
38225,1,5.60112
38226,1,5.60098
38227,1,5.60083
38228,1,5.60069
38229,1,5.60054
38230,1,5.60039
38231,1,5.60025
38232,1,5.6001
38233,1,5.59995
38234,1,5.59981
38235,1,5.59966
38236,1,5.59951
38237,1,5.59937
38238,1,5.59922
38239,1,5.59907
38240,1,5.59893
38241,1,5.59878
38242,1,5.59864
38243,1,5.59849
38244,1,5.59834
38245,1,5.5982
38246,1,5.59805
38247,1,5.5979
38248,1,5.59776
38249,1,5.59761
38250,1,5.59746
38251,1,5.59732
38252,1,5.59717
38253,1,5.59703
38254,1,5.59688
38255,1,5.59673
38256,1,5.59659
38257,1,5.59644
38258,1,5.59629
38259,1,5.59615
38260,1,5.596
38261,1,5.59585
38262,1,5.59571
38263,1,5.59556
38264,1,5.59542
38265,1,5.59527
38266,1,5.59512
38267,1,5.59498
38268,1,5.59483
38269,1,5.59468
38270,1,5.59454
38271,1,5.59439
38272,1,5.59425
38273,1,5.5941
38274,1,5.59395
38275,1,5.59381
38276,1,5.59366
38277,1,5.59352
38278,1,5.59337
38279,1,5.59322
38280,1,5.59308
38281,1,5.59293
38282,1,5.59279
38283,1,5.59264
38284,1,5.59249
38285,1,5.59235
38286,1,5.5922
38287,1,5.59205
38288,1,5.59191
38289,1,5.59176
38290,1,5.59162
38291,1,5.59147
38292,1,5.59132
38293,1,5.59118
38294,1,5.59103
38295,1,5.59089
38296,1,5.59074
38297,1,5.59059
38298,1,5.59045
38299,1,5.5903
38300,1,5.59016
38301,1,5.59001
38302,1,5.58986
38303,1,5.58972
38304,1,5.58957
38305,1,5.58943
38306,1,5.58928
38307,1,5.58914
38308,1,5.58899
38309,1,5.58884
38310,1,5.5887
38311,1,5.58855
38312,1,5.58841
38313,1,5.58826
38314,1,5.58811
38315,1,5.58797
38316,1,5.58782
38317,1,5.58768
38318,1,5.58753
38319,1,5.58738
38320,1,5.58724
38321,1,5.58709
38322,1,5.58695
38323,1,5.5868
38324,1,5.58666
38325,1,5.58651
38326,1,5.58636
38327,1,5.58622
38328,1,5.58607
38329,1,5.58593
38330,1,5.58578
38331,1,5.58564
38332,1,5.58549
38333,1,5.58534
38334,1,5.5852
38335,1,5.58505
38336,1,5.58491
38337,1,5.58476
38338,1,5.58462
38339,1,5.58447
38340,1,5.58432
38341,1,5.58418
38342,1,5.58403
38343,1,5.58389
38344,1,5.58374
38345,1,5.5836
38346,1,5.58345
38347,1,5.58331
38348,1,5.58316
38349,1,5.58301
38350,1,5.58287
38351,1,5.58272
38352,1,5.58258
38353,1,5.58243
38354,1,5.58229
38355,1,5.58214
38356,1,5.58199
38357,1,5.58185
38358,1,5.5817
38359,1,5.58156
38360,1,5.58141
38361,1,5.58127
38362,1,5.58112
38363,1,5.58098
38364,1,5.58083
38365,1,5.58069
38366,1,5.58054
38367,1,5.58039
38368,1,5.58025
38369,1,5.5801
38370,1,5.57996
38371,1,5.57981
38372,1,5.57967
38373,1,5.57952
38374,1,5.57938
38375,1,5.57923
38376,1,5.57909
38377,1,5.57894
38378,1,5.5788
38379,1,5.57865
38380,1,5.5785
38381,1,5.57836
38382,1,5.57821
38383,1,5.57807
38384,1,5.57792
38385,1,5.57778
38386,1,5.57763
38387,1,5.57749
38388,1,5.57734
38389,1,5.5772
38390,1,5.57705
38391,1,5.57691
38392,1,5.57676
38393,1,5.57662
38394,1,5.57647
38395,1,5.57633
38396,1,5.57618
38397,1,5.57603
38398,1,5.57589
38399,1,5.57574
38400,1,5.5756
38401,1,5.57545
38402,1,5.57531
38403,1,5.57516
38404,1,5.57502
38405,1,5.57487
38406,1,5.57473
38407,1,5.57458
38408,1,5.57444
38409,1,5.57429
38410,1,5.57415
38411,1,5.574
38412,1,5.57386
38413,1,5.57371
38414,1,5.57357
38415,1,5.57342
38416,1,5.57328
38417,1,5.57313
38418,1,5.57299
38419,1,5.57284
38420,1,5.5727
38421,1,5.57255
38422,1,5.57241
38423,1,5.57226
38424,1,5.57212
38425,1,5.57197
38426,1,5.57183
38427,1,5.57168
38428,1,5.57154
38429,1,5.57139
38430,1,5.57125
38431,1,5.5711
38432,1,5.57096
38433,1,5.57081
38434,1,5.57067
38435,1,5.57052
38436,1,5.57038
38437,1,5.57023
38438,1,5.57009
38439,1,5.56994
38440,1,5.5698
38441,1,5.56965
38442,1,5.56951
38443,1,5.56936
38444,1,5.56922
38445,1,5.56907
38446,1,5.56893
38447,1,5.56878
38448,1,5.56864
38449,1,5.56849
38450,1,5.56835
38451,1,5.5682
38452,1,5.56806
38453,1,5.56791
38454,1,5.56777
38455,1,5.56762
38456,1,5.56748
38457,1,5.56733
38458,1,5.56719
38459,1,5.56705
38460,1,5.5669
38461,1,5.56676
38462,1,5.56661
38463,1,5.56647
38464,1,5.56632
38465,1,5.56618
38466,1,5.56603
38467,1,5.56589
38468,1,5.56574
38469,1,5.5656
38470,1,5.56545
38471,1,5.56531
38472,1,5.56516
38473,1,5.56502
38474,1,5.56487
38475,1,5.56473
38476,1,5.56459
38477,1,5.56444
38478,1,5.5643
38479,1,5.56415
38480,1,5.56401
38481,1,5.56386
38482,1,5.56372
38483,1,5.56357
38484,1,5.56343
38485,1,5.56328
38486,1,5.56314
38487,1,5.563
38488,1,5.56285
38489,1,5.56271
38490,1,5.56256
38491,1,5.56242
38492,1,5.56227
38493,1,5.56213
38494,1,5.56198
38495,1,5.56184
38496,1,5.56169
38497,1,5.56155
38498,1,5.56141
38499,1,5.56126
38500,1,5.56112
38501,1,5.56097
38502,1,5.56083
38503,1,5.56068
38504,1,5.56054
38505,1,5.56039
38506,1,5.56025
38507,1,5.56011
38508,1,5.55996
38509,1,5.55982
38510,1,5.55967
38511,1,5.55953
38512,1,5.55938
38513,1,5.55924
38514,1,5.5591
38515,1,5.55895
38516,1,5.55881
38517,1,5.55866
38518,1,5.55852
38519,1,5.55837
38520,1,5.55823
38521,1,5.55809
38522,1,5.55794
38523,1,5.5578
38524,1,5.55765
38525,1,5.55751
38526,1,5.55736
38527,1,5.55722
38528,1,5.55708
38529,1,5.55693
38530,1,5.55679
38531,1,5.55664
38532,1,5.5565
38533,1,5.55635
38534,1,5.55621
38535,1,5.55607
38536,1,5.55592
38537,1,5.55578
38538,1,5.55563
38539,1,5.55549
38540,1,5.55535
38541,1,5.5552
38542,1,5.55506
38543,1,5.55491
38544,1,5.55477
38545,1,5.55462
38546,1,5.55448
38547,1,5.55434
38548,1,5.55419
38549,1,5.55405
38550,1,5.5539
38551,1,5.55376
38552,1,5.55362
38553,1,5.55347
38554,1,5.55333
38555,1,5.55318
38556,1,5.55304
38557,1,5.5529
38558,1,5.55275
38559,1,5.55261
38560,1,5.55246
38561,1,5.55232
38562,1,5.55218
38563,1,5.55203
38564,1,5.55189
38565,1,5.55174
38566,1,5.5516
38567,1,5.55146
38568,1,5.55131
38569,1,5.55117
38570,1,5.55102
38571,1,5.55088
38572,1,5.55074
38573,1,5.55059
38574,1,5.55045
38575,1,5.5503
38576,1,5.55016
38577,1,5.55002
38578,1,5.54987
38579,1,5.54973
38580,1,5.54959
38581,1,5.54944
38582,1,5.5493
38583,1,5.54915
38584,1,5.54901
38585,1,5.54887
38586,1,5.54872
38587,1,5.54858
38588,1,5.54843
38589,1,5.54829
38590,1,5.54815
38591,1,5.548
38592,1,5.54786
38593,1,5.54772
38594,1,5.54757
38595,1,5.54743
38596,1,5.54728
38597,1,5.54714
38598,1,5.547
38599,1,5.54685
38600,1,5.54671
38601,1,5.54657
38602,1,5.54642
38603,1,5.54628
38604,1,5.54614
38605,1,5.54599
38606,1,5.54585
38607,1,5.5457
38608,1,5.54556
38609,1,5.54542
38610,1,5.54527
38611,1,5.54513
38612,1,5.54499
38613,1,5.54484
38614,1,5.5447
38615,1,5.54456
38616,1,5.54441
38617,1,5.54427
38618,1,5.54412
38619,1,5.54398
38620,1,5.54384
38621,1,5.54369
38622,1,5.54355
38623,1,5.54341
38624,1,5.54326
38625,1,5.54312
38626,1,5.54298
38627,1,5.54283
38628,1,5.54269
38629,1,5.54255
38630,1,5.5424
38631,1,5.54226
38632,1,5.54212
38633,1,5.54197
38634,1,5.54183
38635,1,5.54169
38636,1,5.54154
38637,1,5.5414
38638,1,5.54125
38639,1,5.54111
38640,1,5.54097
38641,1,5.54082
38642,1,5.54068
38643,1,5.54054
38644,1,5.54039
38645,1,5.54025
38646,1,5.54011
38647,1,5.53996
38648,1,5.53982
38649,1,5.53968
38650,1,5.53953
38651,1,5.53939
38652,1,5.53925
38653,1,5.5391
38654,1,5.53896
38655,1,5.53882
38656,1,5.53867
38657,1,5.53853
38658,1,5.53839
38659,1,5.53824
38660,1,5.5381
38661,1,5.53796
38662,1,5.53781
38663,1,5.53767
38664,1,5.53753
38665,1,5.53739
38666,1,5.53724
38667,1,5.5371
38668,1,5.53696
38669,1,5.53681
38670,1,5.53667
38671,1,5.53653
38672,1,5.53638
38673,1,5.53624
38674,1,5.5361
38675,1,5.53595
38676,1,5.53581
38677,1,5.53567
38678,1,5.53552
38679,1,5.53538
38680,1,5.53524
38681,1,5.53509
38682,1,5.53495
38683,1,5.53481
38684,1,5.53467
38685,1,5.53452
38686,1,5.53438
38687,1,5.53424
38688,1,5.53409
38689,1,5.53395
38690,1,5.53381
38691,1,5.53366
38692,1,5.53352
38693,1,5.53338
38694,1,5.53324
38695,1,5.53309
38696,1,5.53295
38697,1,5.53281
38698,1,5.53266
38699,1,5.53252
38700,1,5.53238
38701,1,5.53223
38702,1,5.53209
38703,1,5.53195
38704,1,5.53181
38705,1,5.53166
38706,1,5.53152
38707,1,5.53138
38708,1,5.53123
38709,1,5.53109
38710,1,5.53095
38711,1,5.53081
38712,1,5.53066
38713,1,5.53052
38714,1,5.53038
38715,1,5.53023
38716,1,5.53009
38717,1,5.52995
38718,1,5.52981
38719,1,5.52966
38720,1,5.52952
38721,1,5.52938
38722,1,5.52923
38723,1,5.52909
38724,1,5.52895
38725,1,5.52881
38726,1,5.52866
38727,1,5.52852
38728,1,5.52838
38729,1,5.52823
38730,1,5.52809
38731,1,5.52795
38732,1,5.52781
38733,1,5.52766
38734,1,5.52752
38735,1,5.52738
38736,1,5.52724
38737,1,5.52709
38738,1,5.52695
38739,1,5.52681
38740,1,5.52666
38741,1,5.52652
38742,1,5.52638
38743,1,5.52624
38744,1,5.52609
38745,1,5.52595
38746,1,5.52581
38747,1,5.52567
38748,1,5.52552
38749,1,5.52538
38750,1,5.52524
38751,1,5.5251
38752,1,5.52495
38753,1,5.52481
38754,1,5.52467
38755,1,5.52453
38756,1,5.52438
38757,1,5.52424
38758,1,5.5241
38759,1,5.52396
38760,1,5.52381
38761,1,5.52367
38762,1,5.52353
38763,1,5.52339
38764,1,5.52324
38765,1,5.5231
38766,1,5.52296
38767,1,5.52282
38768,1,5.52267
38769,1,5.52253
38770,1,5.52239
38771,1,5.52225
38772,1,5.5221
38773,1,5.52196
38774,1,5.52182
38775,1,5.52168
38776,1,5.52153
38777,1,5.52139
38778,1,5.52125
38779,1,5.52111
38780,1,5.52096
38781,1,5.52082
38782,1,5.52068
38783,1,5.52054
38784,1,5.5204
38785,1,5.52025
38786,1,5.52011
38787,1,5.51997
38788,1,5.51983
38789,1,5.51968
38790,1,5.51954
38791,1,5.5194
38792,1,5.51926
38793,1,5.51911
38794,1,5.51897
38795,1,5.51883
38796,1,5.51869
38797,1,5.51855
38798,1,5.5184
38799,1,5.51826
38800,1,5.51812
38801,1,5.51798
38802,1,5.51783
38803,1,5.51769
38804,1,5.51755
38805,1,5.51741
38806,1,5.51727
38807,1,5.51712
38808,1,5.51698
38809,1,5.51684
38810,1,5.5167
38811,1,5.51655
38812,1,5.51641
38813,1,5.51627
38814,1,5.51613
38815,1,5.51599
38816,1,5.51584
38817,1,5.5157
38818,1,5.51556
38819,1,5.51542
38820,1,5.51528
38821,1,5.51513
38822,1,5.51499
38823,1,5.51485
38824,1,5.51471
38825,1,5.51457
38826,1,5.51442
38827,1,5.51428
38828,1,5.51414
38829,1,5.514
38830,1,5.51386
38831,1,5.51371
38832,1,5.51357
38833,1,5.51343
38834,1,5.51329
38835,1,5.51315
38836,1,5.513
38837,1,5.51286
38838,1,5.51272
38839,1,5.51258
38840,1,5.51244
38841,1,5.51229
38842,1,5.51215
38843,1,5.51201
38844,1,5.51187
38845,1,5.51173
38846,1,5.51158
38847,1,5.51144
38848,1,5.5113
38849,1,5.51116
38850,1,5.51102
38851,1,5.51087
38852,1,5.51073
38853,1,5.51059
38854,1,5.51045
38855,1,5.51031
38856,1,5.51017
38857,1,5.51002
38858,1,5.50988
38859,1,5.50974
38860,1,5.5096
38861,1,5.50946
38862,1,5.50932
38863,1,5.50917
38864,1,5.50903
38865,1,5.50889
38866,1,5.50875
38867,1,5.50861
38868,1,5.50846
38869,1,5.50832
38870,1,5.50818
38871,1,5.50804
38872,1,5.5079
38873,1,5.50776
38874,1,5.50761
38875,1,5.50747
38876,1,5.50733
38877,1,5.50719
38878,1,5.50705
38879,1,5.50691
38880,1,5.50676
38881,1,5.50662
38882,1,5.50648
38883,1,5.50634
38884,1,5.5062
38885,1,5.50606
38886,1,5.50591
38887,1,5.50577
38888,1,5.50563
38889,1,5.50549
38890,1,5.50535
38891,1,5.50521
38892,1,5.50507
38893,1,5.50492
38894,1,5.50478
38895,1,5.50464
38896,1,5.5045
38897,1,5.50436
38898,1,5.50422
38899,1,5.50407
38900,1,5.50393
38901,1,5.50379
38902,1,5.50365
38903,1,5.50351
38904,1,5.50337
38905,1,5.50323
38906,1,5.50308
38907,1,5.50294
38908,1,5.5028
38909,1,5.50266
38910,1,5.50252
38911,1,5.50238
38912,1,5.50224
38913,1,5.50209
38914,1,5.50195
38915,1,5.50181
38916,1,5.50167
38917,1,5.50153
38918,1,5.50139
38919,1,5.50125
38920,1,5.5011
38921,1,5.50096
38922,1,5.50082
38923,1,5.50068
38924,1,5.50054
38925,1,5.5004
38926,1,5.50026
38927,1,5.50012
38928,1,5.49997
38929,1,5.49983
38930,1,5.49969
38931,1,5.49955
38932,1,5.49941
38933,1,5.49927
38934,1,5.49913
38935,1,5.49899
38936,1,5.49884
38937,1,5.4987
38938,1,5.49856
38939,1,5.49842
38940,1,5.49828
38941,1,5.49814
38942,1,5.498
38943,1,5.49786
38944,1,5.49771
38945,1,5.49757
38946,1,5.49743
38947,1,5.49729
38948,1,5.49715
38949,1,5.49701
38950,1,5.49687
38951,1,5.49673
38952,1,5.49659
38953,1,5.49644
38954,1,5.4963
38955,1,5.49616
38956,1,5.49602
38957,1,5.49588
38958,1,5.49574
38959,1,5.4956
38960,1,5.49546
38961,1,5.49532
38962,1,5.49517
38963,1,5.49503
38964,1,5.49489
38965,1,5.49475
38966,1,5.49461
38967,1,5.49447
38968,1,5.49433
38969,1,5.49419
38970,1,5.49405
38971,1,5.49391
38972,1,5.49376
38973,1,5.49362
38974,1,5.49348
38975,1,5.49334
38976,1,5.4932
38977,1,5.49306
38978,1,5.49292
38979,1,5.49278
38980,1,5.49264
38981,1,5.4925
38982,1,5.49236
38983,1,5.49221
38984,1,5.49207
38985,1,5.49193
38986,1,5.49179
38987,1,5.49165
38988,1,5.49151
38989,1,5.49137
38990,1,5.49123
38991,1,5.49109
38992,1,5.49095
38993,1,5.49081
38994,1,5.49067
38995,1,5.49052
38996,1,5.49038
38997,1,5.49024
38998,1,5.4901
38999,1,5.48996
39000,1,5.48982
39001,1,5.48968
39002,1,5.48954
39003,1,5.4894
39004,1,5.48926
39005,1,5.48912
39006,1,5.48898
39007,1,5.48884
39008,1,5.48869
39009,1,5.48855
39010,1,5.48841
39011,1,5.48827
39012,1,5.48813
39013,1,5.48799
39014,1,5.48785
39015,1,5.48771
39016,1,5.48757
39017,1,5.48743
39018,1,5.48729
39019,1,5.48715
39020,1,5.48701
39021,1,5.48687
39022,1,5.48673
39023,1,5.48658
39024,1,5.48644
39025,1,5.4863
39026,1,5.48616
39027,1,5.48602
39028,1,5.48588
39029,1,5.48574
39030,1,5.4856
39031,1,5.48546
39032,1,5.48532
39033,1,5.48518
39034,1,5.48504
39035,1,5.4849
39036,1,5.48476
39037,1,5.48462
39038,1,5.48448
39039,1,5.48434
39040,1,5.4842
39041,1,5.48406
39042,1,5.48391
39043,1,5.48377
39044,1,5.48363
39045,1,5.48349
39046,1,5.48335
39047,1,5.48321
39048,1,5.48307
39049,1,5.48293
39050,1,5.48279
39051,1,5.48265
39052,1,5.48251
39053,1,5.48237
39054,1,5.48223
39055,1,5.48209
39056,1,5.48195
39057,1,5.48181
39058,1,5.48167
39059,1,5.48153
39060,1,5.48139
39061,1,5.48125
39062,1,5.48111
39063,1,5.48097
39064,1,5.48083
39065,1,5.48069
39066,1,5.48055
39067,1,5.48041
39068,1,5.48027
39069,1,5.48012
39070,1,5.47998
39071,1,5.47984
39072,1,5.4797
39073,1,5.47956
39074,1,5.47942
39075,1,5.47928
39076,1,5.47914
39077,1,5.479
39078,1,5.47886
39079,1,5.47872
39080,1,5.47858
39081,1,5.47844
39082,1,5.4783
39083,1,5.47816
39084,1,5.47802
39085,1,5.47788
39086,1,5.47774
39087,1,5.4776
39088,1,5.47746
39089,1,5.47732
39090,1,5.47718
39091,1,5.47704
39092,1,5.4769
39093,1,5.47676
39094,1,5.47662
39095,1,5.47648
39096,1,5.47634
39097,1,5.4762
39098,1,5.47606
39099,1,5.47592
39100,1,5.47578
39101,1,5.47564
39102,1,5.4755
39103,1,5.47536
39104,1,5.47522
39105,1,5.47508
39106,1,5.47494
39107,1,5.4748
39108,1,5.47466
39109,1,5.47452
39110,1,5.47438
39111,1,5.47424
39112,1,5.4741
39113,1,5.47396
39114,1,5.47382
39115,1,5.47368
39116,1,5.47354
39117,1,5.4734
39118,1,5.47326
39119,1,5.47312
39120,1,5.47298
39121,1,5.47284
39122,1,5.4727
39123,1,5.47256
39124,1,5.47242
39125,1,5.47228
39126,1,5.47214
39127,1,5.472
39128,1,5.47186
39129,1,5.47172
39130,1,5.47158
39131,1,5.47144
39132,1,5.4713
39133,1,5.47116
39134,1,5.47102
39135,1,5.47088
39136,1,5.47074
39137,1,5.4706
39138,1,5.47046
39139,1,5.47032
39140,1,5.47018
39141,1,5.47004
39142,1,5.4699
39143,1,5.46976
39144,1,5.46962
39145,1,5.46949
39146,1,5.46935
39147,1,5.46921
39148,1,5.46907
39149,1,5.46893
39150,1,5.46879
39151,1,5.46865
39152,1,5.46851
39153,1,5.46837
39154,1,5.46823
39155,1,5.46809
39156,1,5.46795
39157,1,5.46781
39158,1,5.46767
39159,1,5.46753
39160,1,5.46739
39161,1,5.46725
39162,1,5.46711
39163,1,5.46697
39164,1,5.46683
39165,1,5.46669
39166,1,5.46655
39167,1,5.46641
39168,1,5.46627
39169,1,5.46613
39170,1,5.46599
39171,1,5.46585
39172,1,5.46572
39173,1,5.46558
39174,1,5.46544
39175,1,5.4653
39176,1,5.46516
39177,1,5.46502
39178,1,5.46488
39179,1,5.46474
39180,1,5.4646
39181,1,5.46446
39182,1,5.46432
39183,1,5.46418
39184,1,5.46404
39185,1,5.4639
39186,1,5.46376
39187,1,5.46362
39188,1,5.46348
39189,1,5.46334
39190,1,5.4632
39191,1,5.46307
39192,1,5.46293
39193,1,5.46279
39194,1,5.46265
39195,1,5.46251
39196,1,5.46237
39197,1,5.46223
39198,1,5.46209
39199,1,5.46195
39200,1,5.46181
39201,1,5.46167
39202,1,5.46153
39203,1,5.46139
